X1,log(X1),X2,log(X2),Y,X3,X4,log(X4),X5,log(X5),X6,X8,X9,X10,X11,X12,X13,X14,X16,X17,X18,log(X18),X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31
1691,7.433075349,648,6.473890696,178.6,473.8,42830,10.66499407,309199,12.64174036,17.6,43,41.8,44.5,2.43,50.1,15.7,31.8,7.6,32.4,15.4,2.734367509,53.8,8.7,58.8,40.9,33.7,38.3,19.4,80.58301517,13.71272315,1.139545283,2.268083789,48.42257744,4.420790925
262,5.568344504,94,4.543294782,169.3,491.1,47592,10.77041996,41753,10.63952658,13.8,43.8,43.1,44.7,2.6,56.3,16.7,40.9,9,31.7,16.5,2.803360381,55,7.2,68.1,51.3,43,33.7,17.9,87.49246025,6.615677854,0.410162376,3.701112264,57.55391134,5.784848148
1962.667684,7.58205989,31,3.433987204,178.7,453.5494221,53796,10.89295439,13338,9.498372383,10.3,40.8,39.4,42.5,2.51,61.4,23.4,30.5,7.8,40.6,12.5,2.525728644,62.8,4.4,77.7,59.9,52.6,31,13,87.61940299,0.671641791,0.485074627,0.044776119,58.75781102,5.896980462
88,4.477336814,37,3.610917913,207.6,484.4,37961,10.5443146,9259,9.13335133,15.7,54.6,54.3,54.9,2.27,51.5,32.3,26.3,3.5,41.9,6.8,1.916922612,36.1,16,60.8,32.9,27.5,53.1,21,97.05350495,0.361663653,0,0.34038932,49.21375921,3.263086336
766,6.64118217,280,5.634789603,178.5,521.8,45211,10.7190957,116048,11.66175918,16,49.6,39.2,43.1,2.42,49,11.9,35.3,8.1,41.1,13,2.564949357,56.9,7.7,71.9,55.2,49.8,34.4,17.2,91.8443972,4.834727747,0.667775339,0.648916472,49.22668061,5.48894218
33,3.496507561,11,2.397895273,136.8,421.9,41004,10.6214249,5767,8.659907294,19.4,41.1,40.4,41.4,2.5,54.6,28.9,24.8,8.9,34.5,17.5,2.862200881,55,4.3,53.1,37.6,25,38.7,22.9,76.1058924,0.068317677,0.290350128,0.905209223,53.01573427,8.205128205
188,5.236441963,90,4.49980967,205.7,436.3,32889,10.40089353,47774,10.77423684,29.7,27.4,26.2,28.6,2.56,35,12.4,14.7,15.1,27.7,20.8,3.034952987,53.3,11.9,63.4,51.5,45.7,30.3,17.9,54.36228854,40.89843503,1.790956514,1.055988511,37.25318889,4.279213153
112,4.718498871,54,3.988984047,196.8,428.7,36591,10.50755759,18171,9.807582196,19.9,42.9,40.5,45.4,2.55,44.3,7.7,39.7,3,35.9,10.5,2.351375257,46.2,4.4,46,25.8,20.2,46.4,28.3,92.90157137,2.837189,0.360104758,2.018769096,45.43318649,4.01891253
160,5.075173815,70,4.248495242,168,415.9,46943,10.75668938,30506,10.32567866,18,42.3,41.8,42.9,2.54,58.6,25.6,40.4,2.2,38.1,13.5,2.602689685,57.8,4,63.6,41.35324526,42.4,33.2,16.5,97.29185244,0.501998084,0.48548499,0.67703689,56.98248001,7.467204844
275,5.616771098,110,4.700480366,173,417.8,48681,10.79304409,64223,11.07011668,15.2,37.9,37.3,38.7,2.72,50,17,39.4,6.6,38.1,10.6,2.360854001,52.8,10.4,69.1,53.2,49.8,36.1,19.5,91.08235514,3.273289211,0.348089411,1.053633866,54.4314684,6.91088967
7,1.945910149,4,1.386294361,257.8,448.4,37096,10.52126443,1337,7.198183577,39.5,44.3,44.5,43.7,2.33,33.6,38.8,36.5,0,34.9,4.4,1.481604541,27,11.6,36.6,25.7,18.3,57.1,32.7,34.3144849,65.14329977,0,0.542215337,38.76146789,5.23255814
95,4.553876892,44,3.784189634,189,437.7,38887,10.56841528,14394,9.574566732,23.2,44.5,40.6,47.4,2.41,48.4,15.5,22.6,12.6,33.7,12,2.48490665,47.7,12.7,56,36.3,28.9,44.5,26.3,63.05267467,34.15665939,0.211517467,0.784661572,46.13708731,7.658119658
17,2.833213344,10,2.302585093,258.7,456.9,41800,10.64065162,2216,7.703459048,18,44.6,42.9,46.9,2.28,60.9,28.6,44.4,3,36.3,15.3,2.727852828,60.8,2.2,59,42,29.9,38.4,20.5,84.45108928,0.213583938,0.213583938,12.21700128,52.40904621,2.195121951
1962.667684,7.58205989,72,4.276666119,177.3,453.5494221,65342,11.08739029,38429,10.55656766,7.8,39.5,37.8,40.4,2.68,53.6,13.1,42.5,3.5,37.8,12.8,2.549445171,45.92906108,7.3,75,60.6,54.7,31.1,16.4,95.76457071,0.582306246,0.74420305,0.415186965,55.03236361,5.876216968
42,3.737669618,17,2.833213344,150.3,473.4,43305,10.67602338,5539,8.619569258,16.3,48,46.4,48.9,2.15,56.2,16.8,51.3,9.9,38.8,12.7,2.541601993,59.1,3.9,65.4,45.6,29.9,40.7,20.4,88.19864721,0,0.462798149,0.053399786,48.91433083,8.546059933
48,3.871201011,24,3.17805383,203.6,397.4,35895,10.48835329,7913,8.976262256,20.1,47.7,46.7,49.1,2.42,56.7,2.1,42.2,0,42.4,9.7,2.272125886,48.7,4.4,51.8,36.6,30.2,48.8,27.8,95.36761053,0,0.459513164,0,56.58610272,3.53569046
1107,7.009408933,425,6.052089169,163.7,430,45719,10.73026925,299453,12.60971276,17.7,30.6,29.3,31.9,2.59,43.5,9.4,18.9,10,25.9,17.4,2.856470206,62.2,6.2,63.8,37.58641967,44.8,28.2,16.6,79.53140153,7.112544793,2.025572422,7.395230791,43.3262042,5.340021423
10502,9.259320994,3405,8.133000219,138.8,435.2,56866,10.9484529,2339150,14.66529817,15.4,37.7,36.2,39.2,2.91,45.3,13.6,23.5,15.1,27.3,19.3,2.960105096,58.7,8.6,54.5,45.5,40.9,37.4,26.5,41.14631928,18.47910969,24.38479379,12.1518083,44.72000041,4.84491139
301,5.707110265,85,4.442651256,163.6,519.6,92097,11.43059765,64875,11.08021762,5.5,39.6,39.2,39.9,2.98,57.5,17.4,32.6,7.9,23,24.1,3.18221184,60.5,4.3,85.1,72.5,64.4,20,8.5,90.34852547,4.2229167,1.365864492,1.521328743,68.27869684,4.704009263
245,5.501258211,87,4.465908119,163.7,447.8,58792,10.98176107,53585,10.88902446,10.2,38.2,37.3,39.2,2.95,55.1,21.3,31.3,9.3,36,12.6,2.533696814,60,9.7,71.2,58,53.4,30.8,17.2,87.41156153,2.211658094,1.305453938,6.595977791,59.52341552,5.621301775
148,4.997212274,69,4.234106505,198.5,426.8,34971,10.46227443,24358,10.10061562,23,42.7,41.6,43.6,2.34,48.2,14.6,43.6,3.3,43.2,10.2,2.32238772,52.1,8.3,57.3,40,33.9,46.1,25.9,57.15141351,40.18527392,0.155725922,0.187669701,43.8495072,6.041591968
139,4.934473933,65,4.17438727,244.9,547.6,40122,10.59968009,22378,10.01583361,19.5,36.9,34.9,38.1,2.53,35.3,31.5,36.5,5.2,38.3,8.1,2.091864062,52.4,12.8,62,45.6,39.9,38.8,21.9,52.70434041,38.08519233,1.463261367,4.241662552,30.50769584,5.969289827
487,6.188264123,178,5.18178355,155,435.5,56353,10.93939076,89320,11.39998071,11.6,41.9,40.5,43.1,2.35,48.5,6.6,25.6,10.9,28.6,20.2,3.005682604,59.7,5,72.3,57.3,51,29.4,14,93.24050548,0.871940095,3.210172261,0.146629207,49.5875553,6.078496198
95,4.553876892,37,3.610917913,156.6,444.5,52273,10.86423526,14915,9.610122697,9.9,43.5,41.7,45.1,2.37,63.6,11.5,43.7,6.4,40.8,11.1,2.406945108,57.85950637,4,79.6,52.91440595,53.3,31.3,13,98.2360016,0.394226914,0.467726848,0,60.31899468,4.203691046
615,6.421622268,264,5.575949103,201,472.9,39904,10.59423185,103057,11.54303751,19,40.8,39.3,42.2,2.56,50.1,19.8,32.2,4.7,31.9,10.1,2.312535424,49.4,9,62.8,54.17122084,39.7,38.7,19.9,81.25204788,15.4434015,0.654356918,0.697723725,50.28948094,4.287972051
1024,6.931471806,438,6.08221891,203.6,457.4,58976,10.98488586,224124,12.31995475,10.6,38.6,37.7,39.6,2.68,54.3,15.3,31.9,4.1,33.6,12.1,2.493205453,61.5,8.3,73.9,62.2,55.4,26,14.2,96.2694684,0.978440903,0.718034814,0.278458504,55.85803147,5.258811102
98,4.584967479,54,3.988984047,228.7,433.2,33826,10.42898502,15109,9.623045872,19.9,43.8,42.8,45.5,2.31,52.3,18.4,48.9,1.8,43.8,7.5,2.014903021,50.2,9.5,53.8,36.1,29.6,46.8,25.5,96.37012987,0.363636364,0.090909091,1.285714286,48.75207987,8.81166615
473,6.159095388,213,5.361292166,192.7,437.9,36536,10.50605335,94725,11.45873324,22,38.8,37.4,40.2,2.72,52.7,20.4,34,6.5,31.9,10.7,2.370243741,51.9,8.4,59.4,45,39.2,36.4,20.9,92.01318942,1.920100087,0.485591298,3.075764965,53.77251102,6.094222054
20,2.995732274,9,2.197224577,199.3,373.5,65192,11.08509204,7752,8.955706154,23.2,26.1,26.4,25.8,3.97,37.2,28.2,56.4,1.8,43.6,6.9,1.931521412,49.4,21.9,33.4,27.3,26.8,39.1,31.5,12.27366787,0.323331609,0.763062597,0.581996896,44.92905938,12.39291833
42,3.737669618,21,3.044522438,196.7,383.2,39484,10.58365081,7673,8.945462952,17.9,47.2,46.2,47.8,2.23,46.5,15.2,36.6,6.1,42.2,7.4,2.00148,48.9,9.3,58.6,36.40090518,33.3,38,20.8,66.19170984,32.56476684,0.272020725,0.077720207,43.21167883,1.638311279
202,5.308267697,92,4.521788577,170.7,376.6,46371,10.74442954,43664,10.68427924,15.2,40.6,39.8,41.9,2.58,51.4,24.7,38,6.2,40.8,9,2.197224577,53.3,7,66.6,50.1,45.8,36.7,19.2,94.67807624,2.377247975,0.464467121,0.681828582,53.74485083,6.000674233
102,4.624972813,38,3.63758616,154.1,451.7,55958,10.93235669,17403,9.764397884,8.9,43.1,42.3,43.5,2.48,57.8,13,32,7.5,44.1,9.9,2.292534757,68.2,3.6,80.1,62.2,47.3,29.8,12.8,98.25783972,0.222768036,0.337008054,0.039984006,57.22070845,5.807872282
76,4.33073334,33,3.496507561,182.2,434.4,36339,10.50064682,12201,9.409273195,20.7,44.6,41.9,45.9,2.57,44.5,5.4,55.8,3.3,37.6,9.2,2.219203484,52.7,4.9,56.2,43.1,36.2,39.2,22.7,67.00235523,31.47892471,0.146186957,0.268009421,46.15710354,2.903225806
65,4.17438727,29,3.36729583,209.9,484.6,40556,10.61043901,10189,9.229063986,17.3,43.1,41.8,44.6,2.62,54.3,14.1,30.7,2.3,42.1,6.9,1.931521412,50.7,6.8,60.2,44.8,38.5,43.3,25.5,93.67961165,2.077669903,0.087378641,1.650485437,57.4213673,2.85046729
113,4.727387819,36,3.583518938,121.4,413.3,54721,10.91000283,16252,9.695971257,12.7,54.4,54,54.6,2.04,56.8,17.7,32.4,5.2,17.2,26.2,3.265759411,54.6,5.9,67.2,40.13796454,27.9,41.6,18.3,92.57332665,0.651792429,1.428929556,2.237402858,50.0389206,4.586129754
282,5.641907071,105,4.65396035,177.2,490.7,42655,10.66089978,47462,10.76768467,18.3,38.3,36.8,39.7,2.36,47.6,7.2,21.4,5.7,38.7,9.8,2.282382386,51.8,9.2,67.8,50.6,45.7,38.7,20.2,95.65633451,1.408362804,1.196172249,0.4784689,49.29176921,4.844731809
1023,6.930494766,442,6.091309882,189.8,438.8,43054,10.67021042,226519,12.33058411,22.5,35.2,33.5,36.6,2.47,39.5,19.9,30.8,8.7,26,19.2,2.954910279,55.4,8.8,63.5,47.6,39.7,36.3,20.9,38.92380927,56.08929683,2.263542242,1.012545039,37.81552964,5.64778925
51,3.931825633,20,2.995732274,127.1,341.5,36128,10.49482347,11396,9.341017696,23.9,41.3,39.9,41.6,2.55,41.2,21.9,41.6,2.5,43.6,6.2,1.824549292,40.8,7.4,54.2,40.1,35.3,41.5,25.7,62.88179465,33.57204487,0.146678171,1.078515962,47.32708386,3.860242322
13,2.564949357,6,1.791759469,197.5,444,47376,10.76587105,1760,7.473069088,10.8,50.3,46,54.3,1.99,57.2,14.4,44,0,31.2,17.6,2.867898902,68.58406517,2.6,78.8,58.5,42,33.5,11.7,98.17974972,0,0.170648464,0.910125142,48.15242494,7.560137457
145,4.976733742,76,4.33073334,247.1,480.5,35851,10.48712674,24040,10.08747439,21.9,40.2,38.7,41.9,2.57,47.9,21.9,35.2,3.1,42.6,6.1,1.808288771,47.6,10,43.7,30.7,25.6,51.3,35,89.34737712,8.269310202,0.028913672,0.718711276,46.89855697,7.948482061
178,5.18178355,78,4.356708827,163.5,396.2,45283,10.72068697,29979,10.30825242,15.6,47.3,45.3,48.8,2.41,56.3,20,45,2.6,37.5,12.7,2.541601993,46.3,11.7,53.6,39.22182733,31.5,43.9,23.6,94.89640564,0.959819951,0.688422586,1.52578275,53.20119423,8.005224855
484,6.182084907,207,5.332718793,166.7,387.2,54232,10.90102642,114625,11.64942121,11.4,40,39.2,40.8,2.67,58.1,17.5,41,4.8,38.3,14.5,2.674148649,58.1,6.1,72,54.2,49.3,32.5,17.4,94.46546789,1.519005291,0.747095368,0.935863236,60.28214738,5.293976097
276,5.620400866,119,4.779123493,207,482.9,37392,10.52921206,45771,10.73140598,20.6,43,41.6,44.2,2.6,60.4,17.9,53.3,5.1,42,8,2.079441542,44.1,12.5,58.9,41.7,36.3,42.4,23.7,95.05000773,2.170313293,0.282604376,0.097145254,59.51840865,6.564217382
15,2.708050201,8,2.079441542,223.9,419.5,33750,10.4267357,2788,7.933079772,24.8,41.1,39.9,41.8,2.35,57.6,19.6,47.7,0,26.6,15.5,2.740840024,50.9,8.7,56.8,38,24.7,45.3,23.8,68.66713189,7.083042568,1.570132589,12.63084438,52.55536627,4.99194847
266,5.583496309,105,4.65396035,191.7,478.8,43880,10.68921391,56574,10.94330479,17.8,37,35.5,38.6,2.83,53.8,27.2,36.2,2.8,35.7,8.1,2.091864062,54.4,8.3,56.1,45.5,41,33.9,21.4,90.25568538,4.525040706,1.082502818,2.52822559,55.57090946,6.428197261
832,6.723832441,322,5.774551546,160,436,41382,10.63060128,163591,12.00512469,19,38.8,37.6,40.4,2.49,46.7,20.1,29.2,6.6,29,13.7,2.617395833,51.1,10.8,58.4,42,36.8,45.5,27.1,78.76225088,2.238745906,0.763996805,10.99870603,44.75893652,5.466762526
1296,7.167037877,500,6.214608098,178.7,489.2,42302,10.65258965,225411,12.32568068,21.9,36.8,35.2,39.1,2.55,42.4,8.5,25,7.9,22.6,17.5,2.862200881,48.9,12.1,58.5,42.9,35.9,42.3,24,83.30547618,1.432846282,4.309322262,3.278607502,42.75182259,5.545831589
211,5.351858133,94,4.543294782,203.8,464.3,34655,10.45319729,30553,10.32721816,24.5,46.4,46.1,46.8,2.28,51.6,21.2,35.1,2.3,39.3,7.7,2.041220329,42.4,13.2,55.6,33.6,29.6,51.1,25.8,96.48323022,0.452621296,0.244220124,0.28980788,48.18559034,3.935222672
880,6.779921907,302,5.710427017,173.6,499.6,55250,10.91962362,196762,12.18975016,12.2,37.4,35.9,38.5,2.78,54.5,19.4,35.6,6.3,28,18.9,2.939161922,60.9,9.2,70.1,57.9,50.5,27.2,15.3,74.86874585,16.49794293,2.524751161,3.683078965,56.38540224,5.372694672
37,3.610917913,13,2.564949357,145.5,482.7,44461,10.70236768,4862,8.489205155,12.7,46.8,45.8,47.5,2.11,60.2,34.3,21.1,9.9,33.7,14,2.63905733,59.4,3.4,70.3,62.51011582,40.4,36.6,16.6,96.95109474,0.122774708,0.184162063,0.73664825,51.09841828,5.315614618
1962.667684,7.58205989,903,6.805722553,166.5,453.5494221,55070,10.91636038,538133,13.19586102,16.5,34.6,33.5,35.7,2.47,44,12.7,25,15.4,21.9,24.4,3.194583132,63.9,7.1,68.8,56.4,50.6,33.6,20.5,69.12483812,11.1467148,13.25095609,1.869888948,41.77378576,6.13624584
455,6.120297419,183,5.209486153,182,481.9,40839,10.61739279,58229,10.97213879,16.6,49.7,48.2,50.9,2.35,57,11.9,52.8,5.6,38.3,11.3,2.424802726,42.1,9,60.2,35.1,28.2,49.1,21.6,97.03071969,0.593507963,0.415977722,0.182751719,54.13409439,4.836428773
110,4.700480366,54,3.988984047,230.3,502.9,46927,10.75634848,14327,9.569901148,14.1,44.5,43.4,45.4,2.28,59.4,20.3,25.5,3.5,35.1,8.7,2.163323026,52.5,8.8,65.5,47.4,42.5,42.4,23.1,98.17477876,0.400995575,0.373340708,0.013827434,54.14033382,4.019073569
19,2.944438979,7,1.945910149,113.2,348.1,47902,10.77691254,3240,8.083328609,14.4,53.7,54,53.6,2.19,62.8,35.3,27.5,1.3,36,16.1,2.778819272,46.7,7.2,66.5,44,32.9,40.3,15.9,98.5479798,0.063131313,0,0,58.4799437,18.55670103
239,5.476463552,91,4.510859507,184.5,446.1,47018,10.75828579,75503,11.23192767,14.8,30.6,29.1,32.3,2.86,50.4,11.5,45.6,2.6,30.3,10.5,2.351375257,39,9.5,77.7,52,27.4,26.9,10.6,71.52033417,15.15211223,2.004518705,2.614018495,57.96875716,6.044769217
2362,7.767263997,753,6.624065228,140.1,429.5,65359,11.08765043,631096,13.35521327,11.2,36.1,35,37.4,2.63,50.5,16.5,31.1,12.3,20.4,26,3.258096538,65.7,7.2,70.3,59.1,51.1,26,15.3,73.06965199,10.24050238,5.373247193,5.817264224,49.05771316,5.782071504
108,4.682131227,56,4.025351691,244,480.2,36643,10.50897769,16773,9.72752573,20.3,44,43.1,45,2.44,56.9,12.6,44.6,4.8,43.3,6.1,1.808288771,46.9,10.9,60.2,44.4,38.2,41.6,24,96.73398454,0.287649068,0.137831845,0.66518847,54.92957746,1.62069946
150,5.010635294,65,4.17438727,206.8,488,37379,10.52886433,24526,10.10748906,20.7,41.2,40,42.3,2.61,51.8,30.1,38.1,7.7,38.4,7.8,2.054123734,48.2,12.7,54.7,47.0446342,33.6,40.8,24.7,97.65206813,0.218978102,0.072992701,0.0162206,50.41357826,7.465766273
87,4.465908119,37,3.610917913,197.6,488.4,39738,10.59006319,13241,9.491073355,16.2,42.6,41,43.5,2.43,51.6,20.3,38.4,4.2,40.9,9,2.197224577,60.30480028,9.4,62,45.1,39.4,44.1,25.2,97.71885647,0.955414013,0.051844171,0.481410161,50,5.104572847
98,4.584967479,43,3.761200116,228.6,527.3,33141,10.40852647,14717,9.596758567,25,40.5,38.3,42.6,2.46,47.8,23.9,28.8,5.5,34.2,6.3,1.840549633,48.1,10.1,50.6,34.1,29.1,46,25.8,68.31428765,26.98627358,0.040570694,2.542430185,45.06923337,5.766908213
5047,8.526549286,1524,7.329093736,142,489,85336,11.35435168,948053,13.76216569,9,39.7,38.1,41.1,2.76,50.8,14.8,27.7,17.4,22.6,25.7,3.246490992,62.4,9,71.9,59.9,52.7,27.3,15.7,73.91591125,11.24307567,5.042431618,6.946614992,53.23821488,4.646681703
1373,7.224753406,595,6.388561406,156.6,389.4,44145,10.69523495,222255,12.31158065,15.6,51.3,49.9,52.7,2.3,53.5,20.9,29.5,4.6,25.6,16.1,2.778819272,44.6,10,59.7,37.4,29.1,48,23.3,91.62438193,0.594918424,0.879182948,2.712550232,50.73231503,4.975284763
100,4.605170186,45,3.80666249,199.1,467,50645,10.83259579,15979,9.679030639,13.9,43.4,42.1,44,2.4,57,11.9,36.9,11,38.2,12.1,2.493205453,57.7,8.5,63.6,44.8,37.8,43.6,24.4,97.27705922,0.31561359,0.433195123,0.538399653,54.15977133,5.790960452
103,4.634728988,45,3.80666249,200.7,469.6,40709,10.61420448,17260,9.756146965,17.4,44.4,43.4,45.4,2.38,54.4,19.9,41,3.4,42.4,8.2,2.104134154,48.7,10.4,60.6,69.35633494,35.8,45,22.1,96.25652931,0.684852002,0.429483459,0.249564713,50.21572721,4.369071572
748,6.617402978,187,5.231108617,129.9,480.8,86413,11.36689341,212438,12.26640546,6.3,38,37.3,38.4,3.14,62.6,19.3,30.2,11.3,19.3,31.1,3.437207819,63.7,6.2,79.6,69.9,61.5,16.8,8.1,84.90389123,2.905684992,8.280335922,1.704580199,70.02327635,5.246691229
236,5.463831805,99,4.59511985,170.6,436.6,47905,10.77697516,33969,10.43320362,11.7,49.8,48.5,51,2.25,53.5,20.9,38.5,11.5,32.1,18.7,2.928523524,57.1,4.2,65.3,43.2,37.1,42.9,18.2,97.3357536,0.117109732,1.159386345,0.014638716,50.57139016,5.786534285
122,4.804021045,52,3.951243719,190.3,458.4,32977,10.40356563,20028,9.904886573,25.6,42.2,41,43,2.42,44.4,18.2,31.6,2.2,42,9.7,2.272125886,42.4,11.4,60.1,43,36.3,43.6,23.7,46.69555796,51.42814932,0.142814932,1.211464592,40.65934066,4.656703487
190,5.247024072,117,4.762173935,242.9,389.9,35455,10.47601957,48963,10.79882019,27.3,34.6,33.4,35.4,2.67,40.3,17,39.7,4,36.3,11.7,2.459588842,54.6,9.9,52,42.6,37.6,42.1,29.6,45.5681704,50.8509997,0.630965538,0.817843866,38.6145629,7.947176973
827,6.717804695,327,5.789960171,178.7,469.1,41296,10.62852092,158276,11.97209562,17.9,47,37.7,40.5,2.45,49,17.3,26,6.7,28.5,14.8,2.694627181,57.6,7.9,61.3,47.9,41.3,35.1,20.7,70.77960556,18.32562573,1.475608342,6.150407708,46.79502803,4.493936752
164,5.099866428,69,4.234106505,186.2,481.6,43572,10.68217002,23350,10.05835226,15.1,45.9,44.1,48,2.26,50.3,11.1,30.6,3.8,43.7,11,2.397895273,51.9,6.4,68.3,49.5,46.4,39.7,19.4,96.81808578,1.745193323,0.515529263,0.063384745,47.58723829,4.970530452
160,5.075173815,51,3.931825633,139.4,417,66249,11.10117565,33381,10.41574215,9.5,43.1,42.2,44,2.79,56.7,14.2,25.1,8.3,27.4,15.7,2.753660712,56.9,8,73.7,56,47,28.8,13.6,78.50256285,16.30461313,0.89394679,0.430192824,62.51512532,5.808219178
27,3.295836866,14,2.63905733,187.6,415.7,50155,10.82287349,4769,8.469891918,12,42.6,39.1,45.3,2.52,50.2,25.2,26.3,2,31.8,16,2.772588722,63.4,0.7,76,60.9,42,27.4,12.1,85.76898532,0.616890023,0.04254414,2.105934907,51.10481586,6.659012629
238,5.472270674,79,4.369447852,157.9,474.1,68430,11.1335666,49762,10.81500692,5.9,39,38.4,39.8,2.66,62,14.6,27.9,11.9,33.8,20.6,3.025291076,69.4,3.1,84.1,72.2,66.3,22.4,10.6,94.67772455,0.779016869,2.411530255,0.696485366,62.98229565,4.330985915
1962.667684,7.58205989,138,4.927253685,153.7,453.5494221,49246,10.80458343,118053,11.67888896,19.4,28.8,28,29.7,2.43,39.5,2.8,13.1,13.9,20,26.3,3.269568939,66.27419454,6,79.3,66.9,55.3,19.6,8.7,84.29288405,3.999408526,4.407351675,0.607130742,41.84408516,4.146877226
117,4.762173935,54,3.988984047,177.4,393.8,46484,10.74686345,20870,9.946068,16,43.6,42.6,45.1,2.67,54.6,23.1,35.6,11.9,38.8,14,2.63905733,59.25718169,4.2,64,49.44702556,42.6,31.7,16.5,80.06937419,13.63877246,0.183070771,5.333140627,56.86300118,6.179775281
406,6.00635316,163,5.093750201,183.8,484.4,47242,10.76303861,61281,11.02322512,12.9,44.1,43.1,45,2.52,54.1,21.7,41.2,8.7,48,11.7,2.459588842,53.4,5.6,69,50.6,45.1,37.7,17.4,97.31792762,0.538342868,0.623513531,0.266760944,53.48140241,5.284901395
435,6.075346031,159,5.068904202,156.1,438.5,57192,10.95416931,97121,11.4837129,10.8,36.7,35.2,38.2,2.51,53.3,13.6,36,6.4,26.3,17.8,2.879198457,61.3,5,74.6,65.9746552,47.9,27.8,12.2,87.85929101,2.909955884,1.165239807,3.984030347,51.75899609,5.053669323
29,3.36729583,11,2.397895273,150.7,407.4,63184,11.05380638,6571,8.790421307,10.9,36.4,35.9,37.1,2.48,58.5,15.8,28.9,6.7,33.7,14.3,2.660259537,65.4,4.2,72.3,62.1,55.1,26,15.9,94.17461263,0.461859356,0,0.491656734,60.15310234,10.65292096
193,5.262690189,86,4.454347296,208.6,488.1,45288,10.72079738,28898,10.27152767,17,42.2,39.3,45.4,2.17,52.5,25.9,26.1,8.6,41.7,8.2,2.104134154,39.7,5.4,69.2,47.8,40.2,44.4,22,89.2326564,8.753577757,0.487256372,0.296442688,52.71734183,8.704627559
81,4.394449155,28,3.33220451,151.5,460.6,44669,10.70703503,15284,9.634561809,17.1,36.3,35.3,37.2,2.84,59.1,23,44.2,4.3,33.1,8.9,2.186051277,59.9,3.8,50.5,34.9,27.3,37.6,22.4,86.43733999,0.072211646,0.597387251,9.440031511,59.88361179,6.793917826
1962.667684,7.58205989,14,2.63905733,161.6,453.5494221,43100,10.67127828,5983,8.696677393,16.2,38.4,39.4,36.8,2.14,54.2,25.6,10.1,10.5,33.3,9.8,2.282382386,64.3,4,65.3,50.33431773,39.5,36.7,19.8,92.76511397,1.437066402,0,3.766105055,43.57501795,7.904411765
66,4.189654742,29,3.36729583,172.7,428.4,43842,10.68834754,10829,9.289983,11.7,41.8,38.8,43.8,2.27,59.4,9.3,40.8,0.6,36.4,12.9,2.557227311,65.2,4.1,74.9,55.5,43.7,31,12.4,97.17705098,1.425178147,0.392837566,0.036543029,55.04192647,2.843394576
105,4.65396035,47,3.850147602,179.1,408.6,37715,10.53781317,27824,10.23365424,24.5,36.5,35.4,38.6,2.85,44.2,25.6,40.1,1.9,36.9,10.3,2.332143895,55.1,11.9,49.6,35.06097904,30.3,40.8,26.5,48.99996233,43.96399111,0.625258955,4.836340352,45.9153381,6.543128895
169,5.129898715,69,4.234106505,181.9,441.6,47299,10.76424443,37206,10.52422532,17.5,36.9,36.6,37.2,2.73,44.9,20.3,30.3,4,31.3,9.3,2.2300144,48,6.4,61.5,48,41.8,31.7,17.7,83.61168813,5.841296219,0.933388727,5.337210913,47.82259504,7.220420251
14,2.63905733,5,1.609437912,166.8,448.3,62875,11.04890391,2308,7.744136628,8.3,36.5,34.3,38.8,2.25,60.5,23,30.5,5.9,30.8,14.1,2.646174797,63.7,2.3,79.6,74.14827973,47.3,22.4,6.2,97.87137681,0.045289855,0.226449275,0.452898551,50.30612245,6.75
75,4.317488114,31,3.433987204,160.3,422.5,39359,10.58047994,10890,9.295600216,15.4,50.9,50,51.7,2.07,54.2,15.8,29.4,3.5,36.5,11.9,2.4765384,47.6,12.5,63.4,76.03806978,35.2,44,19.2,75.31691416,1.711336472,0.588554871,0.651937704,47.97465924,3.381147541
126,4.836281907,48,3.871201011,191.1,488.7,36390,10.50204929,21498,9.975715187,23.4,40.8,38.4,43.5,2.52,51.7,18.2,50.6,2.9,51.3,4,1.386294361,38.2,8.5,60.4,44.4,39.2,43.7,24.3,94.15435441,4.313113701,0.032118932,0.27530513,57.421981,3.724928367
107,4.672828834,73,4.290459441,224.2,330.5,31429,10.35548631,24742,10.11625748,26.6,42.8,40.3,46.2,2.52,49.8,21.4,22.9,6.5,33.6,7.6,2.028148247,37.9,12,52.5,35.4,30.3,48.8,26.3,93.93398397,3.824486233,0.261842418,0.535586765,51.50873478,6.208251473
43,3.761200116,22,3.091042453,177,381.4,56298,10.93841429,7091,8.866581653,8.9,47.2,45.7,48.4,2.14,60.2,13.4,41.4,14.9,38.6,15.2,2.721295428,63.1,3.5,79.7,63.93570312,46.9,30.4,10.7,94.85151263,0.235914516,0.083263947,1.082431307,52.69406393,8.209538702
1590,7.371489295,629,6.444131257,170.7,435.7,48651,10.79242764,368450,12.8170603,15.2,35.6,34.6,36.6,2.55,49.5,17.3,29.9,9.6,29.4,17.5,2.862200881,61.4,8,66.9,60.21010765,50.4,29.1,17.6,79.4867562,11.57316077,3.16299494,2.071794702,47.38003074,6.597186511
742,6.609349243,291,5.673323267,191.3,519.9,51205,10.84359246,111333,11.62028099,13.6,41.6,40.3,43.2,2.48,50.3,14.7,35.4,5.6,37.5,10.9,2.388762789,56.9,9.8,69.5,53.3,48,35.8,19.4,94.09570169,2.460494408,0.674193233,1.118325798,49.73780571,4.843425569
